user	clicked_news	candidate_news	clicked
110	N118441 N31305 N128736 N128736 N88765 N124989 N116312 N71340 N104081 N89611 N63858 N76466 N43255 N26834 N124109 N64765 N10721 N61504 N128965 N39416 N67397 N127337 N15471 N15471 N130269 N16559 N49511 N83833 N58992 N107135 N107135 N1396 N39641 N81899 N24593 N38627 N50907 N122578 N128840 N49262 N23417 N71068 N120229 N39384 N35269 N16426 N18534 N81847 N34094 N67169 N129083 N93237 N61481 N15899 N24294 N15371 N50645 N95529 N116892 N123628 N6238 N6238 N88230 N86208 N66059 N21312 N124194 N112642 N68779 N51544 N46644 N86394 N25140 N4489 N30430 N70067 N126159 N44260 N40701 N67007 N71753 N23929 N46892 N5653 N44451 N1713 N67497 N5662 N3570 N97080 N59836 N93865 N104430 N90513 N45790 N40115 N94901 N339	N119838 N86358 N81415 N7968 N41101	1 0 0 0 0
204	N79304 N98881 N29748 N21966 N30407 N26935 N103067 N92196 N66687 N40969 N65391 N91607 N19352 N41632 N120705 N41632 N63818 N34479 N28799 N54360 N62159 N47119 N121704 N58653 N43872 N87111 N56850 N13819	N94572 N66780 N115724 N12453 N116118	1 0 0 0 0
197	N109949 N49404 N74317 N120060 N107944 N88765 N80170 N63723 N120326 N113326 N2401 N6322 N116126 N125021 N75286 N106591 N38742 N91458 N61504 N52734 N63092 N58134 N106854 N27587 N65119 N108217 N1128 N66687 N65119 N65119 N38249 N36246 N6681 N93363 N124053 N42209 N116367 N63011 N49347 N104609 N37206 N45706 N77432 N76775 N32925 N122781 N36855 N121168 N32245 N38217 N52911 N3435 N49721 N66812 N3948 N71112 N102941 N108752 N60960 N28799 N92079 N52075 N106611 N81970 N60457 N25166 N118005 N53310 N33127 N121492 N108271 N103321 N79781 N59447 N82405 N60130 N11841 N14631 N100670 N89906 N100670 N83462 N9613 N61321 N4066 N46662 N119215 N99246 N68515 N46841 N68203 N113291 N5326 N80171 N81364 N120854 N129439 N52435 N114532 N55764 N120031 N85103 N31138 N90170 N70822 N90513 N59786 N95066 N95066 N77605 N115586 N31323 N35508	N5165 N41101 N109703 N86358 N7968	1 0 0 0 0
1191	N41484 N118441 N22440 N113678 N71977 N54393 N124966 N64977 N24446 N74324 N102152 N74996 N66044 N74014 N108312 N122784 N119134 N48258 N128552 N88348 N17297 N22773 N50712 N23929 N91426 N5326 N82028 N68097 N79026 N96000 N84320 N9090 N8984 N1886 N46687 N124482 N115725 N108701 N25677 N10490 N108016 N97080 N97913 N60544 N108115 N81315 N107322 N15206 N65661 N69162 N12998 N80840 N45790	N43450 N39887 N7968 N33030 N68209	1 0 0 0 0
74	N71723 N71035 N84960 N52966 N102339 N10392 N123780 N42280 N112098 N1396 N35797 N64327 N24905 N116695 N67269 N95287 N37266 N27334 N1396 N77903 N119312 N114859 N12959 N32008 N18615 N116312 N118900 N115529 N68231 N21104 N93082 N12336 N17283 N84607 N36816 N64593 N57148 N4833 N89611 N39273 N63858 N66535 N60150 N71496 N59820 N99587 N765 N27234 N59820 N128930 N89872 N68141 N85484 N27779 N12194 N58034 N80608 N112835 N61041 N74521 N109826 N23596 N62652 N85484 N35362 N127659 N58306 N9375 N1128 N63676 N82799 N748 N97823 N101263 N112324 N454 N85056 N117486 N15471 N94295 N72571 N43885 N114852 N49347 N107135 N106288 N121782 N59611 N62401 N20333 N17183 N60556 N1396 N104931 N43252 N2260 N112905 N46277 N80779 N8555 N58541 N38217 N36716 N45225 N46056 N738 N77079 N107594 N13604 N100119 N71728 N127336 N53215 N121066 N88769 N74865 N87664 N73478 N124239 N126226 N45124 N104234 N3581 N109498 N111503 N87163 N129083 N104654 N109498 N6793 N128648 N79285 N45124 N71166 N103525 N101997 N55780 N115359 N43312 N4641 N116892 N21550 N71665 N88893 N477 N63174 N73963 N71935 N57113 N129836 N98125 N61712 N16389 N48650 N11780 N56111 N49900 N76601 N36171 N30767 N77403 N17934 N54360 N106403 N78734 N59683 N120616 N15098 N67112 N58653 N51431 N56912 N93543 N29295 N118101 N23141 N94492 N104737 N86842 N28529 N93101 N18515 N71977 N44826 N96611 N101000 N70925 N126112 N114571 N124752 N88212 N92868 N45124 N41820 N61747 N7252 N21128 N11906 N47862 N82967 N102152 N113698 N93066 N19175 N116989 N41770 N61321 N124273 N116313 N48926 N85924 N86873 N7963 N71242 N94407 N76018 N114356 N26572 N45124 N1886 N1713 N45124 N14979 N74307 N117401 N10490 N108701 N108115 N111058 N110982 N64035 N34516 N88019 N86463 N45124 N100165 N34374 N116736 N127001 N5889 N81283	N54239 N41101 N109703 N37544 N49283	1 0 0 0 0
916	N49404 N50988 N123949 N50988 N9686 N34217 N126774 N26421 N10263 N9520 N82779 N116695 N36783 N9740 N99676 N91458 N27779 N126052 N26935 N127785 N27779 N49918 N77440 N55576 N82799 N47323 N11898 N9375 N127659 N43253 N2665 N112324 N72571 N94513 N75436 N14240 N50038 N47587 N8082 N125867 N21663 N127631 N107135 N106217 N98726 N55996 N126328 N43885 N102417 N738 N62427 N80514 N13970 N95972 N40228 N25034 N44660 N89298 N93049 N61029 N68960 N75220 N53319 N35099 N37799 N14121 N113247 N477 N72294 N99204 N88893 N5068 N114956 N95731 N52839 N72590 N49234 N88230 N36911 N92091 N13604 N69696 N117074 N104737 N110158 N113678 N112303 N107516 N107516 N71977 N21239 N19432 N54409 N59447 N93987 N38027 N11841 N12043 N77319 N81921 N74324 N100670 N73228 N104928 N67051 N95500 N97302 N96108 N95500 N64141 N121973 N89509 N94706 N82028 N73137 N47899 N39856 N55495 N1960 N100693 N53233 N90999 N37526 N114787 N30216 N49192 N39359 N84433 N95066 N84423 N110102	N122819 N119838 N43450 N120930 N37544	1 0 0 0 0
1250	N53796 N37266 N88765 N63723 N10263 N1396 N26834 N14696 N61319 N98596 N26935 N59981 N9375 N109736 N92474 N39187 N32925 N105205 N95049 N47522 N3435 N105888 N13604 N26193 N112665 N4289 N92655 N69936 N29910 N31325 N92079 N45124 N29466 N3804 N58029 N71935 N61712 N121550 N86394 N54393 N24129 N71643 N91597 N18548 N113698 N48926 N45124 N108312 N128483 N46841 N73137 N11397 N107322 N62019	N109703 N33030 N19292 N129969 N49283	1 0 0 0 0
1647	N66867 N79583 N104475 N31268 N51680 N61319 N26935 N33964 N112324 N9375 N117549 N3006 N98238 N76970 N59150 N39472 N39472 N78998 N63011 N95072 N80407 N39472 N44759 N124243 N58610 N42209 N96118 N34684 N65036 N48167 N22587 N95439 N37795 N130218 N73306 N120614 N74660 N120614 N101423 N122561 N127455 N114848 N108334 N49796 N114135 N18372 N83042 N4066 N47534 N28442 N101619 N90472 N102773 N97862	N58449 N128583 N33078 N41101 N35535	1 0 0 0 0
246	N14678 N46591 N7154 N12959 N11079 N104725 N128820 N4152 N118503 N123585 N41560 N121794 N77283 N7889 N61319 N10839 N81937 N128965 N85484 N121023 N64765 N85484 N82099 N53197 N92769 N9375 N122698 N85659 N50274 N112324 N115066 N9524 N127870 N37175 N7419 N130269 N85428 N46786 N82099 N125895 N15703 N32345 N72571 N80686 N52702 N92669 N82100 N6195 N11510 N108284 N42612 N124555 N88865 N21475 N26783 N748 N31638 N4424 N46075 N33191 N3290 N100020 N86320 N53092 N89892 N117102 N67790 N88769 N117102 N62526 N102602 N13970 N61138 N9658 N47500 N18399 N55616 N27352 N24696 N88892 N128265 N63818 N64710 N105840 N104927 N40774 N41886 N104927 N66757 N108752 N91007 N43615 N80178 N37889 N26005 N98443 N47142 N83725 N66959 N96533 N34519 N11077 N46763 N64769 N36308 N10996 N21250 N110249 N59360 N110560 N47588 N113678 N91130 N5738 N28958 N51575 N22424 N11631 N102152 N90507 N90645 N82045 N964 N83623 N10923 N29457 N108312 N48258 N83623 N90412 N61234 N120238 N94407 N76967 N72187 N23274 N59033 N68580 N26572 N73137 N80945 N67683 N56099 N99105 N108016 N53410 N60544 N12681 N59416 N82649 N8567 N34516 N32189 N7084 N62001 N84423 N3472 N111281 N86632 N109512 N15174 N95066 N61558 N67369 N48610 N28592 N73902 N120612 N40093 N80304 N28468 N19543	N109703 N5165 N90996 N86077 N39887	1 0 0 0 0
1539	N9740 N55050 N82882 N83597 N4169 N118892 N9864 N118892 N73122 N95876 N40401 N42209 N109598 N50489 N116236 N76775 N51724 N27107 N63011 N33778 N113417 N105888 N13604 N59752 N39882 N24563 N93576 N11879 N81256 N56927 N33266 N7992 N63287 N127923 N127225 N58139 N627 N101597 N127225 N12775 N25772 N3423 N5068 N37407 N12614 N122561 N37286 N42707 N54360 N125277 N121550 N104737 N2041 N123427 N117599 N44185 N25082 N57217 N78130 N71643 N24446 N68651 N93066 N78026 N104498 N39160 N128483 N129013 N114666 N81921 N26572 N1014 N26572 N86231 N58220 N108233 N127001 N108233 N59115 N35921 N27703 N69591 N109512 N68083 N66030	N40583 N112156 N69915 N77011 N19292	1 0 0 0 0
1716	N91 N41484 N90926 N62767 N120676 N6077 N30443 N63723 N51509 N71586 N1396 N26421 N4152 N111913 N40229 N4857 N20311 N39081 N36583 N65806 N16755 N18389 N26834 N121713 N24141 N24738 N55138 N43339 N115165 N31043 N46311 N39445 N21548 N121551 N9375 N67715 N16249 N128770 N37636 N85056 N130269 N454 N43585 N46496 N61361 N36246 N127916 N87526 N93871 N8431 N46161 N123718 N104904 N126328 N117830 N36656 N91 N81692 N121372 N92095 N8312 N56777 N38217 N32245 N107814 N86320 N76775 N112294 N119800 N83253 N117102 N10247 N111704 N71728 N126278 N24242 N24593 N86447 N102876 N61138 N111503 N98403 N51193 N86208 N115482 N25834 N29910 N8063 N117592 N89484 N97753 N79285 N125500 N93049 N23898 N122449 N31109 N46065 N76083 N17298 N71665 N71665 N103637 N45124 N106611 N19344 N45124 N66977 N72294 N92079 N93006 N114848 N30465 N125500 N106036 N78756 N117724 N37889 N73963 N121964 N66350 N87627 N72590 N59351 N36911 N78719 N121492 N50441 N11266 N23264 N123718 N81868 N12820 N54360 N102876 N82213 N118081 N75132 N10996 N124194 N14504 N96713 N112642 N22363 N72640 N80865 N112751 N72976 N35047 N46002 N98095 N114571 N19432 N6696 N113698 N61321 N126955 N22216 N4066 N23717 N56850 N74723 N126955 N104498 N38202 N128141 N92008 N18720 N22114 N67053 N40765 N110183 N30865 N123636 N67174 N70848 N83974 N82649 N38567 N114787 N37526 N88019 N56652 N99846 N46818 N30492 N24373 N16969 N31323 N17547 N98657 N123455 N9835 N31766 N65783	N109703 N26070 N90996 N99223 N17464	1 0 0 0 0
792	N91 N40213 N5054 N1128 N126417 N74835 N46451 N55996 N30191 N1715 N28655 N54006 N42202 N31953 N102399 N15899 N18480 N46656 N29466 N24632 N34479 N44781 N129836 N79839 N60310 N13490 N95139 N116617 N80282 N18904	N25656 N22659 N33078 N9658 N40141	1 0 0 0 0
1074	N99676 N61319 N53409 N29230 N1396 N72571 N108284 N102417 N31602 N86320 N1396 N107594 N10231 N111704 N88769 N129207 N109736 N123480 N71665 N88893 N45124 N6238 N66666 N78719 N46763 N45124 N29753 N79909 N9690 N45124 N71977 N72976 N21239 N98095 N114873 N114767 N108312 N128483 N41702 N79026 N45124 N12070 N1713 N90966 N45124 N88019 N45124 N100161 N31323 N45124 N73212	N41101 N49283 N94572 N109703 N7968	1 0 0 0 0
991	N99310 N95100 N71640 N32467 N12286 N37683 N82799 N80126 N26358 N27352 N128550 N54177 N77994 N101921 N80178 N102889 N53933 N124194 N71977 N13066 N11841 N41683 N93066 N48606 N100152 N91171 N5653 N64824 N22562 N111291 N13743 N108506 N70848 N108809 N123548 N105959 N34516	N5165 N13500 N48263 N39887 N48991	1 0 0 0 0
1835	N84918 N54978 N26851 N25388 N51181 N72369 N55324 N127368 N99476 N67533 N67030 N25317	N6725 N110447 N39887 N110303 N46802	1 0 0 0 0
1820	N3960 N7154 N88765 N32173 N10263 N82779 N86567 N51079 N128643 N9740 N18389 N121981 N89166 N98322 N85659 N9375 N37069 N33964 N115066 N130269 N72571 N85358 N111348 N96437 N42209 N121227 N4594 N3435 N71728 N78402 N124532 N94577 N75886 N82348 N80126 N33943 N65186 N117592 N75085 N29910 N79285 N88892 N36094 N89298 N3739 N1955 N60832 N3948 N99733 N73408 N120756 N121168 N101271 N17352 N21550 N36573 N119778 N29466 N121216 N55064 N35222 N61873 N22756 N78719 N84031 N34519 N34519 N106403 N23264 N54360 N111167 N67891 N58653 N104737 N115087 N26330 N113678 N71977 N23666 N54393 N6220 N51082 N16510 N51167 N24446 N41377 N74324 N79703 N86958 N61321 N10923 N67051 N83623 N88075 N110297 N104558 N10490 N40765 N123548 N61803 N81058 N62762 N27763 N21416 N39925 N87418 N117286 N76810 N104437 N31323 N54797	N46117 N110447 N49283 N43450 N83852	1 0 0 0 0
1810	N53796 N91 N51544 N95178 N7154 N91510 N104081 N8668 N12959 N110755 N63858 N58034 N121023 N85484 N85722 N64496 N9375 N50274 N127132 N82799 N34684 N99519 N1788 N209 N85056 N454 N50489 N48149 N72571 N16417 N2076 N59254 N58992 N19722 N98923 N49511 N111794 N37650 N58992 N96031 N93871 N62401 N39375 N32221 N68153 N68153 N63067 N748 N93328 N104904 N30876 N70773 N46277 N92564 N104347 N109786 N109140 N24885 N55635 N102743 N128909 N77079 N60124 N25670 N113417 N99649 N86690 N24593 N3763 N83143 N39882 N43428 N107401 N128069 N997 N99962 N10097 N35269 N9329 N7052 N49839 N113705 N13970 N95420 N54948 N111546 N71957 N67133 N97753 N79724 N24476 N50645 N93049 N46994 N31428 N108752 N114126 N100655 N100655 N115359 N61802 N28799 N21550 N59645 N101921 N50148 N63174 N45124 N45124 N117732 N36573 N95993 N73963 N72590 N30321 N97161 N11266 N24344 N15098 N79704 N126518 N54360 N67112 N104737 N72105 N6796 N19325 N110158 N82243 N54978 N104277 N63174 N114571 N53723 N124752 N82405 N2664 N91597 N70067 N104744 N100670 N7954 N26185 N7156 N24446 N95788 N104925 N1503 N116989 N108312 N124158 N121820 N76967 N75714 N76018 N66184 N73222 N22651 N126742 N5653 N113835 N29766 N120949 N78609 N1713 N67683 N53410 N10490 N106476 N112270 N5798 N101806 N81315 N53233 N2539 N31494 N98438 N67533 N52410 N37526 N107511 N125910 N50676 N115296 N113908 N93557 N81283 N20285 N8006 N86120 N4858 N19543 N41083 N57778 N123455 N4077 N17547 N28468	N109703 N94572 N7968 N19292 N41101	1 0 0 0 0
246	N14678 N46591 N7154 N12959 N11079 N104725 N128820 N4152 N118503 N123585 N41560 N121794 N77283 N7889 N61319 N10839 N81937 N128965 N85484 N121023 N64765 N85484 N82099 N53197 N92769 N9375 N122698 N85659 N50274 N112324 N115066 N9524 N127870 N37175 N7419 N130269 N85428 N46786 N82099 N125895 N15703 N32345 N72571 N80686 N52702 N92669 N82100 N6195 N11510 N108284 N42612 N124555 N88865 N21475 N26783 N748 N31638 N4424 N46075 N33191 N3290 N100020 N86320 N53092 N89892 N117102 N67790 N88769 N117102 N62526 N102602 N13970 N61138 N9658 N47500 N18399 N55616 N27352 N24696 N88892 N128265 N63818 N64710 N105840 N104927 N40774 N41886 N104927 N66757 N108752 N91007 N43615 N80178 N37889 N26005 N98443 N47142 N83725 N66959 N96533 N34519 N11077 N46763 N64769 N36308 N10996 N21250 N110249 N59360 N110560 N47588 N113678 N91130 N5738 N28958 N51575 N22424 N11631 N102152 N90507 N90645 N82045 N964 N83623 N10923 N29457 N108312 N48258 N83623 N90412 N61234 N120238 N94407 N76967 N72187 N23274 N59033 N68580 N26572 N73137 N80945 N67683 N56099 N99105 N108016 N53410 N60544 N12681 N59416 N82649 N8567 N34516 N32189 N7084 N62001 N84423 N3472 N111281 N86632 N109512 N15174 N95066 N61558 N67369 N48610 N28592 N73902 N120612 N40093 N80304 N28468 N19543	N41101 N119838 N33030 N5165 N39887	1 0 0 0 0
628	N53796 N88258 N44955 N117681 N104081 N87211 N94510 N91458 N16078 N113547 N113273 N48412 N80545 N52182 N3616 N37069 N130269 N72571 N72505 N127780 N58992 N45706 N58732 N29153 N107876 N738 N69442 N102876 N102876 N102876 N80126 N4289 N62360 N98403 N18399 N115359 N35800 N104029 N110870 N112901 N59090 N118005 N9799 N53706 N117074 N107264 N93987 N39650 N96713 N104277 N18515 N84799 N97387 N54393 N41683 N15007 N71643 N88787 N73895 N73228 N67051 N61321 N33851 N10187 N74205 N96108 N64141 N58200 N77135 N46892 N89509 N18904 N90966 N71092 N40765 N112731 N66700 N76785 N1960 N103432 N123548 N67533 N114787 N81058 N8904 N116736 N75342 N41709 N101759 N1490 N95066 N101083 N42592 N76810 N116904	N49283 N33030 N5165 N15091 N109703	1 0 0 0 0
35	N40447 N41484 N125223 N104299 N122359 N62939 N91510 N19474 N71723 N14639 N100466 N49404 N71340 N10525 N26421 N69362 N17283 N77001 N41755 N41122 N71496 N104879 N7342 N127175 N129790 N55369 N84695 N112451 N18389 N50108 N88762 N105813 N30407 N57148 N51210 N77283 N89872 N120384 N70847 N26834 N121713 N126878 N61041 N106591 N121023 N85484 N105268 N82318 N130296 N67397 N111900 N5305 N82799 N121551 N32450 N115066 N85428 N64386 N454 N80756 N119367 N15471 N16151 N50163 N58992 N20138 N49347 N23756 N45706 N113025 N115743 N29153 N130263 N27705 N74601 N63520 N91607 N46069 N106708 N13423 N57499 N81692 N48215 N53098 N32925 N45225 N7321 N111462 N23117 N77598 N117893 N119571 N49262 N71068 N41632 N41129 N100119 N126262 N130288 N19735 N106489 N74562 N115174 N126226 N74036 N114710 N19544 N98511 N44431 N32756 N123400 N36397 N34094 N127202 N111080 N122561 N69568 N105191 N86789 N50614 N49685 N116400 N24786 N17892 N89484 N9892 N104654 N79285 N44660 N130068 N48426 N89552 N50645 N108752 N21653 N123480 N93049 N111181 N91007 N55765 N3948 N105106 N84061 N99171 N31325 N25523 N100063 N71665 N21264 N68960 N106184 N48804 N72906 N93006 N97 N94177 N61889 N5068 N73963 N26005 N56204 N63142 N50441 N19433 N101296 N70516 N78719 N31649 N78734 N16614 N121550 N39833 N88674 N112642 N56703 N127455 N71977 N129109 N19325 N88212 N62908 N110158 N107516 N75932 N3285 N89916 N72976 N64490 N118024 N88075 N67059 N111016 N94196 N28416 N100670 N43872 N114135 N104074 N28442 N28645 N107191 N14224 N43393 N41702 N79326 N71242 N123451 N92747 N49418 N48524 N25215 N23929 N18720 N110101 N68745 N39567 N33735 N15793 N59033 N102845 N10811 N1151 N100519 N120031 N71022 N2550 N57370 N56099 N86203 N121829 N108016 N1431 N47589 N81315 N52410 N78570 N82649 N93557 N67369 N115442 N61804 N37338 N24124 N24099 N31055 N98657 N50831 N24516 N56652 N80304	N41101 N5165 N19292 N15091 N94572	1 0 0 0 0
1859	N7154 N17283 N110836 N82348 N76664 N7796 N88892 N93049 N45124 N80178 N58653 N93543 N30755 N104277 N19175 N27763 N25492	N41101 N109703 N86358 N94572 N19292	1 0 0 0 0
1344	N7154 N56739 N127175 N60911 N127175 N59820 N9375 N67276 N48257 N67276 N14160 N53215 N29265 N44431 N84959 N65360 N9273 N69569 N86003 N54201 N78180 N8756 N46770 N116892 N80381 N38485 N477 N123951 N57113 N5632 N88230 N7171 N115073 N24595 N129417 N81152 N60420 N43418 N81735 N100546 N72976 N48696 N45331 N3988 N66044 N29936 N80305 N23844 N79703 N122133 N26983 N79326 N69800 N13184 N43652 N20263 N1713 N9434 N49192 N82055 N59700 N110258 N104610 N56153	N62466 N72310 N115443 N40583 N4761	1 0 0 0 0
1797	N80217 N122729 N122044 N2653 N111348 N95560 N86153 N50645 N23655 N73130 N21264 N94902 N110836 N21550 N36573 N80178 N29466 N119778 N88893 N102889 N121704 N125773 N91597 N11631 N40200 N28416 N69492 N94196 N23540 N64708 N79026 N67533 N111058 N3472 N15027 N51166 N29281 N7024 N93319 N48503	N43450 N90996 N119838 N94572 N33030	1 0 0 0 0
678	N59565 N36246 N24277 N8689 N30267 N118487 N51701 N56178 N64867	N109703 N122819 N54239 N10839 N55189	1 0 0 0 0
394	N50914 N112431 N12959 N71586 N59097 N111913 N26421 N24738 N128933 N121794 N71663 N108143 N123267 N37636 N115831 N91607 N52320 N68153 N74601 N37469 N13604 N71728 N129651 N101952 N106855 N107532 N4555 N79724 N70810 N126456 N16690 N93986 N10996 N47588 N59360 N21239 N48946 N11631 N69636 N26417 N36590 N30743 N100695 N38202 N30908 N101578 N68451 N62031 N73194 N89045 N57221 N116028 N124339 N48524 N119505 N124721 N8567 N14551 N94669 N9757 N64867 N91916 N12027 N122979	N109703 N90996 N94572 N129969 N41101	1 0 0 0 0
679	N57340 N45791 N79511 N33446 N59910 N82799 N57050 N104760 N82799 N95072 N112324 N85490 N113547 N12139 N76216 N127773 N748 N85265 N33446 N46056 N111704 N86485 N64629 N112041 N88769 N111415 N127225 N129651 N46660 N49654 N10766 N17892 N108682 N88892 N89298 N110159 N118762 N129987 N90686 N8966 N80178 N55765 N89883 N59351 N72590 N61873 N85355 N896 N28820 N71166 N85355 N85691 N18515 N10682 N124719 N73202 N21239 N103116 N102643 N41326 N124719 N117891 N73228 N41702 N128483 N17108 N41926 N128483 N112896 N29137 N77053 N88592 N122054 N103116 N129439 N100519 N67222 N10490 N82804 N45599 N97080 N115060 N95341 N67533 N91758 N81058 N87913 N113328 N34345 N55422 N126000 N3426 N3426 N101119	N5165 N19292 N129969 N86358 N90996	1 0 0 0 0
1507	N91024 N88997 N7769 N56381 N31407 N114156 N101251 N48062 N105692 N2430 N10901 N48207 N66983 N65736 N111923 N110700 N33741 N62205 N21689 N24738 N35224 N86523 N98596 N122171 N94953 N68771 N55253 N106272 N85005 N25216 N22978 N100843 N127640 N56610 N63222 N2141 N43205 N127916 N10836 N2536 N3176 N30089 N37650 N34001 N106217 N61145 N34947 N44759 N120885 N66277 N74455 N28739 N2959 N98330 N123264 N1409 N87732 N54723 N127911 N10869 N62291 N49337 N4660 N64210 N89892 N55625 N107594 N24556 N3565 N42094 N93102 N103357 N116703 N89398 N88635 N15922 N49314 N127530 N104912 N60309 N14648 N62420 N9473 N43764 N83465 N44660 N95780 N82603 N78180 N105418 N84120 N104883 N5524 N47269 N80212 N127487 N97319 N29354 N2861 N117511 N44781 N114234 N129226 N99004 N110237 N23122 N104873 N74643 N65690 N96533 N31595 N29039 N62704 N69228 N42495 N75858 N110092 N1600 N14015 N2035 N29221 N124990 N66482 N89054 N107516 N115294 N23594 N88330 N92048 N99514 N16510 N88421 N37256 N96884 N25140 N38027 N9288 N112205 N67131 N32073 N11266 N97302 N67051 N71242 N53116 N49889 N119087 N57235 N54937 N22458 N11946 N30819 N111873 N18735 N128738 N87236 N68580 N3459 N39567 N13994 N75220 N105058 N106889 N10793 N50064 N12027 N85625 N29522 N13743 N122765 N47967 N52547 N9757 N66776 N38254 N54264 N18625 N56221 N61044	N109703 N112758 N128583 N65742 N83852	1 0 0 0 0
681	N46582 N13337 N95287 N38098 N67269 N9686 N33204 N88053 N100765 N86380 N104930 N104081 N70080 N19041 N42825 N121432 N59040 N66535 N128643 N9740 N26834 N24738 N1399 N77283 N91458 N123383 N85950 N128965 N23320 N126052 N101008 N55903 N27779 N49566 N109183 N82390 N77440 N101775 N33446 N72802 N99495 N65119 N5163 N101263 N115066 N122766 N77886 N113564 N76970 N51315 N63212 N130263 N91607 N748 N91607 N12286 N56695 N6718 N73692 N37113 N59111 N24090 N51724 N129378 N119800 N13970 N56270 N116489 N19544 N14611 N118045 N127600 N127923 N69936 N46660 N32756 N123743 N18399 N15899 N22748 N54096 N123587 N24786 N51893 N66190 N104083 N77219 N58671 N38358 N50645 N68336 N27285 N107441 N33200 N61755 N46994 N111253 N125987 N57913 N116892 N106611 N50148 N92079 N101271 N807 N29379 N101921 N35440 N477 N5674 N88893 N90133 N3804 N11266 N112901 N80027 N61712 N98125 N5756 N98597 N86208 N66666 N112333 N76323 N53933 N23573 N51431 N56912 N121859 N8991 N21239 N77203 N1007 N70925 N11191 N109966 N71643 N56073 N3558 N77319 N28958 N19469 N106621 N100670 N69272 N73322 N73907 N114752 N126466 N126466 N5783 N14887 N98926 N74723 N29879 N33198 N51473 N108312 N88592 N5326 N76887 N96000 N91879 N21846 N1713 N114532 N74749 N14979 N7046 N21846 N63080 N107475 N76688 N63080 N78377 N50831 N63977 N104437	N109703 N86358 N5165 N7968 N19292	1 0 0 0 0
74	N71723 N71035 N84960 N52966 N102339 N10392 N123780 N42280 N112098 N1396 N35797 N64327 N24905 N116695 N67269 N95287 N37266 N27334 N1396 N77903 N119312 N114859 N12959 N32008 N18615 N116312 N118900 N115529 N68231 N21104 N93082 N12336 N17283 N84607 N36816 N64593 N57148 N4833 N89611 N39273 N63858 N66535 N60150 N71496 N59820 N99587 N765 N27234 N59820 N128930 N89872 N68141 N85484 N27779 N12194 N58034 N80608 N112835 N61041 N74521 N109826 N23596 N62652 N85484 N35362 N127659 N58306 N9375 N1128 N63676 N82799 N748 N97823 N101263 N112324 N454 N85056 N117486 N15471 N94295 N72571 N43885 N114852 N49347 N107135 N106288 N121782 N59611 N62401 N20333 N17183 N60556 N1396 N104931 N43252 N2260 N112905 N46277 N80779 N8555 N58541 N38217 N36716 N45225 N46056 N738 N77079 N107594 N13604 N100119 N71728 N127336 N53215 N121066 N88769 N74865 N87664 N73478 N124239 N126226 N45124 N104234 N3581 N109498 N111503 N87163 N129083 N104654 N109498 N6793 N128648 N79285 N45124 N71166 N103525 N101997 N55780 N115359 N43312 N4641 N116892 N21550 N71665 N88893 N477 N63174 N73963 N71935 N57113 N129836 N98125 N61712 N16389 N48650 N11780 N56111 N49900 N76601 N36171 N30767 N77403 N17934 N54360 N106403 N78734 N59683 N120616 N15098 N67112 N58653 N51431 N56912 N93543 N29295 N118101 N23141 N94492 N104737 N86842 N28529 N93101 N18515 N71977 N44826 N96611 N101000 N70925 N126112 N114571 N124752 N88212 N92868 N45124 N41820 N61747 N7252 N21128 N11906 N47862 N82967 N102152 N113698 N93066 N19175 N116989 N41770 N61321 N124273 N116313 N48926 N85924 N86873 N7963 N71242 N94407 N76018 N114356 N26572 N45124 N1886 N1713 N45124 N14979 N74307 N117401 N10490 N108701 N108115 N111058 N110982 N64035 N34516 N88019 N86463 N45124 N100165 N34374 N116736 N127001 N5889 N81283	N94572 N15091 N7968 N109703 N41101	1 0 0 0 0
1406	N46591 N71723 N47928 N53796 N105630 N36816 N42280 N116718 N20359 N39049 N92279 N103896 N18389 N104200 N103181 N64765 N33333 N95683 N52372 N98923 N94313 N41143 N49511 N118762 N38272 N110836 N67557 N119177 N12390 N35856 N52911 N73692 N12575 N110232 N11563 N15890 N77350 N69936 N26426 N18438 N50012 N127336 N5484 N36796 N93049 N15371 N26543 N119991 N102399 N24632 N12575 N83872 N120501 N50923 N120578 N25523 N122762 N26005 N44740 N82405 N59565 N56944 N49705 N36448 N63174 N87627 N83584 N93024 N108352 N86149 N88979 N45298 N64490 N72976 N125439 N3285 N91597 N81921 N48606 N47788 N82045 N48606 N5181 N48948 N61321 N13865 N22607 N62031 N112896 N119087 N58200 N8223 N42718 N79005 N55655 N83462 N111291 N126964 N88189 N111439 N12681 N101759 N65661 N24115 N12893 N76810 N27933 N4858	N13761 N39887 N43450 N109642 N109703	1 0 0 0 0
345	N90736 N51724 N74865 N49262 N43130 N4256 N113705 N76292 N107401 N94668 N30276 N60132 N125444 N31325 N48804 N84120 N36397 N35099 N85544 N73306 N71665 N104029 N35099 N84406 N64858 N66350 N129836 N123951 N81449 N63174 N59491 N79909 N23264 N94492 N68436 N96713 N48946 N72976 N5379 N93066 N19175 N110532 N45124 N121820 N22589 N7823 N41702 N49962 N61609 N24851 N110258 N68216 N59344 N17547	N26667 N41101 N129969 N88148 N39887	1 0 0 0 0
